validation_step/gex_MSE,validation_step/adt_MSE,validation_step/gex_pred_likelihood,validation_step/adt_pred_likelihood,validation_step/entropy,validation_step/GMM_likelihood,validation_step/loss,validation_step/linear_loss,validation_step/linear_accuracy,validation_epoch_metrics/avg_adt_mse,validation_epoch_metrics/avg_gex_mse,validation_epoch_metrics/avg_adt_rmse,validation_epoch_metrics/avg_gex_rmse,validation_epoch_metrics/avg_linear_accuracy,epoch,step,training_step/gex_MSE,training_step/adt_MSE,training_step/gex_pred_likelihood,training_step/adt_pred_likelihood,training_step/entropy,training_step/GMM_likelihood,training_step/loss,training_step/linear_loss,training_step/linear_accuracy
0.06634372472763062,0.1335717737674713,0.9521710276603699,0.9859361052513123,-115.64347076416016,-50.72202682495117,53.82616424560547,0.2118283212184906,0.9392577409744263,0.06631126254796982,0.13353422284126282,0.2575097382068634,0.3654233515262604,0.9395238757133484,12,415,,,,,,,,,
,,,,,,,,,,,,,,12,415,0.06648464500904083,0.13265959918498993,0.9522433280944824,0.9855170249938965,-113.73802947998047,-50.56060791015625,52.21078109741211,0.06663894653320312,0.9951350688934326
0.06622801721096039,0.13087348639965057,0.9521122574806213,0.984622061252594,-117.76638793945312,-50.44892883300781,53.46193313598633,0.20256407558918,0.9438446760177612,0.06619522720575333,0.13082754611968994,0.25728434324264526,0.3617008924484253,0.9438804388046265,13,447,,,,,,,,,
,,,,,,,,,,,,,,13,447,0.06636345386505127,0.13024821877479553,0.9521811604499817,0.9843043684959412,-116.403076171875,-50.2430419921875,51.75936508178711,0.05304427444934845,0.9971891641616821
0.0661325603723526,0.12873069941997528,0.9520615935325623,0.9835743308067322,-119.43334197998047,-50.20098114013672,53.200660705566406,0.20111489295959473,0.9431960582733154,0.06610055267810822,0.1286795437335968,0.25710028409957886,0.3587193191051483,0.9433350563049316,14,479,,,,,,,,,
,,,,,,,,,,,,,,14,479,0.06626414507627487,0.12784384191036224,0.9521287679672241,0.9831209182739258,-118.44245147705078,-49.96211242675781,51.38055419921875,0.043106548488140106,0.9982084631919861
0.06606972962617874,0.12683363258838654,0.9520326256752014,0.9826264977455139,-120.29736328125,-49.9843635559082,53.00091552734375,0.2027597427368164,0.9413890838623047,0.066037617623806,0.12678106129169464,0.2569778561592102,0.35606327652931213,0.9417179822921753,15,511,,,,,,,,,
,,,,,,,,,,,,,,15,511,0.06619101762771606,0.1255616396665573,0.9520934820175171,0.9819945693016052,-119.6553955078125,-49.70835876464844,51.05996322631836,0.036355115473270416,0.9987798929214478
0.06598788499832153,0.12505683302879333,0.9519959092140198,0.9817663431167603,-120.35111999511719,-49.78688049316406,52.80112075805664,0.20256303250789642,0.9414817094802856,0.06595637649297714,0.1250091791152954,0.2568197250366211,0.35356637835502625,0.9417686462402344,16,543,,,,,,,,,
,,,,,,,,,,,,,,16,543,0.06610745191574097,0.12351839989423752,0.9520517587661743,0.980983555316925,-120.12767791748047,-49.47824478149414,50.7745361328125,0.0308231171220541,0.9994440078735352
0.06591197103261948,0.12364450842142105,0.9519573450088501,0.9811192154884338,-120.13819885253906,-49.62215042114258,52.713565826416016,0.21033279597759247,0.9389334321022034,0.06588098406791687,0.12359234690666199,0.2566729187965393,0.35155704617500305,0.9391751885414124,17,575,,,,,,,,,
,,,,,,,,,,,,,,17,575,0.06602920591831207,0.12182257324457169,0.9520148038864136,0.9801589250564575,-120.11940002441406,-49.270782470703125,50.52462387084961,0.026618612930178642,0.9996911287307739
0.0658266544342041,0.12244904041290283,0.951917827129364,0.9804853200912476,-120.00165557861328,-49.4521369934082,52.5098876953125,0.2070099413394928,0.9382384419441223,0.06579577922821045,0.12239059805870056,0.25650689005851746,0.34984368085861206,0.9385854005813599,18,607,,,,,,,,,
,,,,,,,,,,,,,,18,607,0.06594943255186081,0.12032797187566757,0.9519781470298767,0.9794319272041321,-119.8644027709961,-49.074066162109375,50.29475021362305,0.0233602337539196,0.9998146891593933
0.06574290245771408,0.12153186649084091,0.9518771767616272,0.980080246925354,-119.50938415527344,-49.31070327758789,52.38336181640625,0.20857036113739014,0.938423752784729,0.0657123252749443,0.12147512286901474,0.25634413957595825,0.3485328257083893,0.9388009905815125,19,639,,,,,,,,,
,,,,,,,,,,,,,,19,639,0.06586349755525589,0.11902134120464325,0.9519380927085876,0.9788004755973816,-119.49578094482422,-48.893341064453125,50.085174560546875,0.020542427897453308,0.9999536871910095
0.06567057222127914,0.1207965686917305,0.951844334602356,0.9797110557556152,-118.75585174560547,-49.17240524291992,52.30036926269531,0.2141941338777542,0.9361070990562439,0.06564009189605713,0.12074627727270126,0.25620323419570923,0.34748566150665283,0.9362772703170776,20,671,,,,,,,,,
,,,,,,,,,,,,,,20,671,0.06579657644033432,0.11807765066623688,0.9519063234329224,0.9783221483230591,-119.02721405029297,-48.725921630859375,49.898502349853516,0.018687205389142036,0.9999845623970032
0.06562220305204391,0.12042412161827087,0.9518197178840637,0.9795454144477844,-118.39530181884766,-49.049842834472656,52.22270584106445,0.21872803568840027,0.9343464970588684,0.06559199094772339,0.12037043273448944,0.2561093270778656,0.3469444215297699,0.9346284866333008,21,703,,,,,,,,,
,,,,,,,,,,,,,,21,703,0.06572882831096649,0.1172354444861412,0.9518735408782959,0.9779313802719116,-118.52564239501953,-48.568302154541016,49.719913482666016,0.016660669818520546,0.9999845623970032
0.06555911153554916,0.12000628560781479,0.9517950415611267,0.9793182015419006,-117.49352264404297,-48.9363899230957,52.18033218383789,0.2259370982646942,0.9325395226478577,0.06552871316671371,0.11994349211454391,0.2559857666492462,0.34632858633995056,0.9327832460403442,22,735,,,,,,,,,
,,,,,,,,,,,,,,22,735,0.06566625833511353,0.1167057529091835,0.951844334602356,0.9776751399040222,-117.82785034179688,-48.41791534423828,49.55384063720703,0.015175743959844112,0.9999845623970032
0.06551139801740646,0.11953537911176682,0.9517689347267151,0.9791601896286011,-116.71858978271484,-48.83047866821289,52.11944580078125,0.23052653670310974,0.9315201640129089,0.06548118591308594,0.11948000639677048,0.25589293241500854,0.3456588089466095,0.9315404295921326,23,767,,,,,,,,,
,,,,,,,,,,,,,,23,767,0.06561847776174545,0.11605054140090942,0.9518218636512756,0.9773593544960022,-117.18682098388672,-48.27421569824219,49.39738464355469,0.013977866619825363,0.9999845623970032
0.06545554101467133,0.1189543753862381,0.9517486095428467,0.9788590669631958,-115.99537658691406,-48.73758316040039,51.99401092529297,0.2273590862751007,0.9321688413619995,0.0654255822300911,0.11889442801475525,0.2557842433452606,0.34481072425842285,0.9323140382766724,24,799,,,,,,,,,
,,,,,,,,,,,,,,24,799,0.06558838486671448,0.11561894416809082,0.9518068432807922,0.9771462678909302,-116.42607116699219,-48.13393783569336,49.243160247802734,0.012669423595070839,0.9999845623970032
